User_ID,Age,Gender,Physical_Activity_Level,Diet_Type,BMI,Caffeine_Intake_mg,Water_Intake_liters,Screen_Time_Hours,Daily_Steps,Calories_Burned,Resting_Heart_Rate,Daily_Sleep_Hours,Deep_Sleep_Hours,Sleep_Quality_Score,Daily_Stress_Level
U02082,51,Female,Low,Average,26.3,335.0,1.9,4.6,4496,1339,71.0,9.4,2.5,6.4,Low
U02083,59,Female,Medium,Average,30.1,,3.1,7.4,7324,2007,76.0,6.3,1.6,4.3,Low
U02084,61,Male,High,Healthy,25.2,190.0,2.5,5.4,10278,1700,66.0,6.4,1.1,2.6,Medium
U02085,66,Male,Medium,Healthy,17.7,84.0,3.2,10.4,6009,920,61.0,6.1,2.1,3.5,Medium
U02086,57,Male,Medium,Average,18.2,367.0,3.1,4.0,10028,1272,55.0,6.9,1.5,4.4,Low
U02087,28,Male,Low,Unhealthy,27.9,283.0,2.1,6.8,2088,1284,83.0,7.1,2.1,4.2,Medium
U02088,20,Other,Low,Healthy,22.7,515.0,1.9,4.4,3730,1048,78.0,6.7,2.1,4.7,Medium
U02089,23,Female,Medium,Average,26.7,278.0,2.2,3.3,5229,1435,76.0,6.8,2.0,5.3,Low
U02090,26,Male,Low,Average,25.5,291.0,2.5,2.3,3854,1388,75.0,7.5,1.3,4.2,Low
U02091,23,Female,Medium,Average,24.3,0.0,2.8,6.6,5877,1326,63.0,8.2,1.9,4.5,Low
U02092,26,Female,Medium,Unhealthy,24.6,,2.9,8.2,9327,1711,67.0,6.1,1.9,3.4,Low
U02093,56,Male,Medium,Average,21.5,152.0,2.5,7.0,7512,1505,64.0,6.2,1.9,4.2,Low
U02094,48,Male,Low,Average,24.9,323.0,2.0,7.6,2786,1214,76.0,8.2,1.6,4.3,Medium
U02095,49,Male,Medium,Unhealthy,,250.0,2.0,5.9,6087,1343,69.0,6.0,1.5,4.1,Low
U02096,58,Female,Medium,Healthy,23.5,,2.9,9.5,8267,1411,69.0,7.0,2.2,4.6,Low
U02097,67,Female,Low,Healthy,23.7,519.0,2.0,8.8,4076,1150,77.0,5.9,1.6,3.3,Medium
U02098,29,Female,Medium,Average,24.1,80.0,2.9,7.3,6895,1512,63.0,8.3,1.6,4.8,Low
U02099,25,Male,Medium,Average,28.7,342.0,3.0,7.5,7363,1353,75.0,6.3,2.0,3.9,High
U02100,25,Male,High,Healthy,24.5,302.0,3.7,5.8,12521,1533,64.0,7.6,2.4,6.0,Low
U02101,67,Female,High,Average,29.1,496.0,2.1,11.9,7463,1520,76.0,5.2,1.7,2.2,High
U02102,45,Female,Medium,Average,31.2,305.0,2.2,9.0,7922,1696,80.0,5.9,1.9,2.8,Medium
U02103,37,Female,Medium,Unhealthy,28.4,290.0,0.6,6.7,4888,1398,75.0,6.9,1.9,3.0,Medium
U02104,64,Female,Low,Healthy,27.1,327.0,1.7,6.6,2668,1138,85.0,6.1,1.5,3.8,Medium
U02105,24,Male,Low,Average,26.3,338.0,1.7,6.0,4481,1435,78.0,5.7,2.0,4.1,Medium
U02106,28,Female,High,Average,28.5,418.0,2.9,6.3,13281,1882,66.0,8.7,3.0,5.1,Medium
U02107,37,Female,Low,Average,25.4,77.0,3.9,7.6,6292,1519,63.0,7.0,1.7,3.7,Medium
U02108,33,Male,Medium,Average,28.9,141.0,3.0,2.7,6405,1748,71.0,8.4,2.5,6.3,Low
U02109,21,Female,Low,Unhealthy,27.5,460.0,3.3,6.4,3383,1591,81.0,8.0,1.7,5.1,Medium
U02110,23,Male,Low,Healthy,23.6,0.0,1.9,6.7,4243,1188,65.0,6.9,1.3,3.8,Low
U02111,39,Male,Medium,Average,28.6,187.0,1.5,7.0,7925,1759,69.0,6.8,2.3,4.2,Low
U02112,43,Male,Low,Healthy,25.4,222.0,2.3,7.4,5571,1440,71.0,6.9,1.1,3.5,Medium
U02113,20,Male,Medium,Average,24.6,173.0,2.0,7.1,9280,1579,63.0,7.3,2.2,4.7,Medium
U02114,58,Male,Low,Unhealthy,23.1,437.0,1.8,8.0,6082,1306,69.0,7.2,2.3,4.6,Medium
U02115,59,Male,Medium,Unhealthy,25.7,271.0,2.7,6.7,4768,1315,77.0,7.6,2.2,5.2,Low
U02116,31,Female,Medium,Average,29.0,141.0,1.6,9.5,9572,1783,71.0,7.3,2.4,4.7,Low
U02117,28,Male,Medium,Unhealthy,28.6,104.0,3.2,8.6,6037,1576,,6.6,1.4,3.2,Low
U02118,35,Male,Medium,Average,26.4,242.0,2.2,12.6,8889,1735,71.0,6.2,1.9,3.2,High
U02119,29,Male,Low,Healthy,27.4,374.0,2.5,8.8,3634,1704,81.0,5.4,1.6,3.4,Medium
U02120,40,Female,Medium,Unhealthy,30.1,220.0,2.6,5.1,6622,1581,73.0,7.6,2.6,4.9,Low
U02121,29,Male,Medium,Healthy,24.4,179.0,2.1,6.6,10347,1526,63.0,8.8,2.9,5.6,Low
U02122,30,Male,High,Healthy,20.5,95.0,3.5,5.7,8967,1847,55.0,7.9,1.3,4.3,Low
U02123,42,Female,Low,Average,30.2,256.0,1.2,7.0,6719,1414,73.0,7.9,1.4,4.0,Medium
U02124,62,Female,Low,Average,22.9,247.0,3.5,9.7,4946,1020,71.0,7.2,2.5,3.7,Medium
U02125,68,Female,Low,Healthy,22.2,91.0,2.2,6.2,4253,1490,68.0,6.7,1.8,3.6,Low
U02126,36,Female,Low,Unhealthy,17.8,353.0,3.2,5.6,3777,1423,69.0,6.0,1.0,3.3,Medium
U02127,63,Male,Low,Average,27.3,455.0,2.7,8.3,3444,1793,82.0,5.3,1.1,2.5,Medium
U02128,53,Female,Medium,Average,18.5,207.0,3.2,5.0,8936,1345,52.0,7.2,1.6,4.9,Low
U02129,62,Male,Medium,Average,22.0,245.0,2.4,4.8,5212,1222,63.0,7.5,1.2,4.1,Low
U02130,25,Male,High,Average,27.4,34.0,2.7,8.0,4780,1506,72.0,8.1,2.2,4.7,Low
U02131,46,Male,Low,Average,27.9,310.0,3.4,2.5,4128,1640,80.0,6.2,2.1,4.8,Low
U02132,49,Female,High,Unhealthy,22.4,269.0,2.6,5.8,11762,1777,57.0,8.4,2.4,4.9,Low
U02133,68,Male,High,Unhealthy,24.5,151.0,3.6,9.1,11251,1782,65.0,6.8,2.2,3.9,Medium
U02134,61,Female,High,Average,21.5,88.0,2.8,2.4,9273,1042,56.0,8.2,2.7,4.5,Low
U02135,35,Female,High,Unhealthy,22.8,477.0,1.9,2.6,17612,1609,59.0,6.8,2.4,5.7,Low
U02136,23,Male,Medium,Average,26.1,257.0,2.2,3.4,11641,1826,59.0,6.2,1.9,4.6,Medium
U02137,35,Female,Medium,Healthy,23.0,62.0,3.2,2.0,7896,1189,59.0,6.7,1.7,6.2,Low
U02138,36,Female,Medium,Average,24.0,328.0,1.5,11.7,7688,1126,69.0,6.7,1.1,2.9,High
U02139,39,Female,Medium,Healthy,19.1,234.0,3.1,7.3,8846,1483,58.0,6.8,1.1,4.0,Low
U02140,54,Male,High,Healthy,29.5,208.0,2.2,5.3,15090,2130,64.0,6.7,2.0,4.9,Low
U02141,49,Female,Medium,Unhealthy,27.0,346.0,1.5,3.8,6959,1938,74.0,6.4,1.3,4.2,Low
U02142,58,Male,Low,Average,28.2,0.0,2.7,12.5,5819,1837,74.0,7.8,1.8,3.1,Medium
U02143,20,Female,Medium,Healthy,30.2,0.0,1.9,8.6,10264,1796,64.0,7.8,2.4,5.7,Low
U02144,45,Female,Medium,Average,21.7,406.0,2.0,6.7,9485,1513,61.0,7.0,1.9,4.2,Medium
U02145,27,Male,High,Unhealthy,23.6,180.0,2.0,10.0,19334,1795,,8.8,2.7,4.9,Low
U02146,68,Female,Low,Unhealthy,17.5,135.0,2.6,8.0,5161,758,59.0,8.1,2.1,4.8,Low
U02147,52,Female,Medium,Average,37.6,0.0,2.2,5.7,6687,2386,78.0,7.4,1.4,5.2,Low
U02148,46,Female,Low,Average,24.4,229.0,2.8,5.5,4118,1345,70.0,6.5,2.0,4.8,Low
U02149,32,Male,High,Average,29.2,247.0,3.3,5.5,16819,2402,55.0,9.5,2.8,6.5,Low
U02150,50,Male,Low,Average,20.0,416.0,2.9,4.5,2422,1118,77.0,7.7,1.9,4.9,Medium
U02151,24,Female,High,Average,29.0,255.0,3.9,9.8,13181,2032,60.0,6.5,1.7,4.3,Medium
U02152,29,Female,Low,Average,32.4,154.0,4.1,5.7,1625,1800,84.0,6.0,1.0,3.3,Medium
U02153,66,Female,Low,Average,24.8,260.0,2.3,10.4,7017,1483,69.0,4.6,1.3,1.7,Medium
U02154,47,Male,Low,Unhealthy,21.0,366.0,1.6,4.9,4610,1186,71.0,5.8,1.7,3.9,Medium
U02155,38,Male,Medium,Average,24.4,333.0,2.3,5.5,9192,1636,67.0,6.4,1.8,4.2,Low
U02156,48,Female,Medium,Healthy,17.5,293.0,2.6,5.9,4982,1323,60.0,7.9,1.9,4.4,Low
U02157,41,Female,Low,Average,24.8,241.0,4.3,4.8,5668,1567,68.0,7.8,1.2,4.3,Medium
U02158,37,Male,Medium,Healthy,28.3,112.0,2.2,5.5,8622,1763,68.0,7.4,2.1,4.4,Medium
U02159,54,Female,Low,Average,24.9,45.0,2.7,8.4,1302,1214,73.0,7.5,2.3,5.2,Low
U02160,21,Female,High,Healthy,23.9,21.0,2.0,10.0,15370,1786,50.0,6.8,1.5,3.3,Low
U02161,45,Male,Low,Average,27.1,259.0,2.2,7.7,2533,1283,80.0,5.6,1.3,3.5,Medium
U02162,61,Male,Medium,Unhealthy,27.4,274.0,1.5,4.0,8113,1498,68.0,6.9,1.3,4.7,Medium
U02163,37,Male,Medium,Average,18.4,364.0,1.3,5.5,9505,1252,65.0,7.5,2.1,5.3,Low
U02164,41,Female,High,Healthy,25.4,284.0,3.6,5.6,14584,1854,53.0,7.4,2.3,5.2,Low
U02165,67,Male,High,Unhealthy,34.7,357.0,3.4,11.3,8467,2219,82.0,7.2,1.9,3.9,High
U02166,66,Male,High,Average,19.7,180.0,2.2,9.5,14793,1350,50.0,7.2,2.0,2.9,Low
U02167,68,Female,Low,Average,24.7,315.0,3.4,10.0,5278,1448,72.0,,1.7,2.1,High
U02168,49,Male,High,Average,32.8,49.0,1.5,5.2,13398,2261,67.0,8.1,2.7,5.0,Low
U02169,58,Male,Medium,Unhealthy,29.4,190.0,2.4,3.8,9031,1634,68.0,6.9,2.0,4.5,Low
U02170,53,Male,High,Healthy,22.9,0.0,2.6,8.4,15597,1676,50.0,8.5,1.6,4.3,Low
U02171,51,Female,Medium,Average,25.8,204.0,3.5,5.8,3957,1600,70.0,5.7,1.0,3.4,Low
U02172,53,Female,High,Average,25.0,383.0,2.7,7.7,17751,1948,60.0,8.2,2.6,5.2,Low
U02173,19,Male,Medium,Healthy,22.0,210.0,2.9,8.0,6880,971,63.0,5.8,1.6,2.7,Medium
U02174,32,Female,Medium,Unhealthy,24.7,308.0,2.1,6.0,6551,1651,69.0,6.6,1.3,4.3,Low
U02175,51,Female,Medium,Average,23.9,240.0,2.7,9.5,6610,1477,72.0,5.3,1.0,2.7,Medium
U02176,53,Male,Medium,Average,25.5,114.0,3.5,3.3,10460,1372,57.0,8.2,1.3,4.9,Low
U02177,23,Male,Medium,Healthy,22.0,172.0,1.2,7.3,10947,1362,63.0,6.0,1.5,3.6,Low
U02178,56,Male,Medium,Average,19.9,376.0,3.4,8.7,8944,1327,62.0,5.9,1.0,3.6,Low
U02179,59,Male,Medium,Unhealthy,24.8,307.0,2.3,11.3,7037,1583,73.0,7.0,1.6,3.6,High
U02180,68,Female,Medium,Average,31.9,107.0,1.4,7.3,13818,2353,66.0,6.6,1.3,4.0,Low
U02181,68,Female,Medium,Average,25.3,0.0,2.3,10.1,7964,1403,57.0,6.9,2.0,3.2,Low
U02182,29,Male,Low,Unhealthy,23.7,231.0,3.5,10.0,3021,1215,75.0,7.0,1.1,3.3,High
U02183,20,Male,High,Unhealthy,28.0,112.0,2.1,12.8,17074,2259,52.0,7.2,1.6,3.2,Medium
U02184,62,Male,Medium,Average,24.4,173.0,2.7,7.8,7757,1739,65.0,7.0,1.1,3.4,Low
U02185,35,Female,Low,Average,32.5,0.0,1.2,12.1,7135,1845,78.0,6.2,1.0,2.5,Medium
U02186,57,Male,Medium,Average,25.0,356.0,1.0,9.0,6307,1395,70.0,6.1,1.0,3.2,Medium
U02187,38,Female,Low,Healthy,27.8,185.0,1.6,3.2,3728,1639,79.0,7.7,1.6,5.1,Low
U02188,32,Male,Low,Average,22.0,208.0,3.3,7.1,6299,937,63.0,6.6,2.0,4.3,Low
U02189,50,Female,Medium,Unhealthy,27.0,75.0,2.5,4.7,8976,1706,69.0,7.6,2.0,3.7,Medium
U02190,52,Female,Medium,Unhealthy,26.1,158.0,3.4,10.8,7407,1595,68.0,5.0,0.9,2.3,Medium
U02191,43,Male,Low,Unhealthy,24.8,218.0,3.4,7.4,2616,1251,76.0,6.8,1.6,4.2,Medium
U02192,25,Female,Medium,Healthy,23.0,108.0,1.9,3.7,5728,1473,65.0,7.8,2.6,4.9,Low
U02193,53,Other,High,Unhealthy,22.4,167.0,3.8,9.2,10115,1742,60.0,7.7,1.8,4.5,Low
U02194,65,Male,Low,Average,26.1,407.0,2.1,10.3,5457,1328,72.0,6.0,2.0,4.0,Medium
U02195,47,Female,Low,Healthy,27.5,0.0,3.3,6.0,5178,1436,68.0,7.6,2.5,5.1,Low
U02196,40,Male,High,Average,24.5,227.0,3.3,5.9,15563,1980,53.0,7.0,1.6,4.2,Medium
U02197,59,Female,Medium,Unhealthy,26.1,82.0,2.6,7.5,5789,1246,65.0,8.2,2.3,5.0,Low
U02198,61,Male,Medium,Healthy,24.8,400.0,2.6,2.5,7417,1430,71.0,6.7,2.1,4.4,Low
U02199,31,Female,Low,Unhealthy,25.4,172.0,2.8,8.8,4489,1883,76.0,7.8,1.5,4.0,Medium
U02200,31,Female,Medium,Unhealthy,24.2,42.0,2.6,11.2,10521,1668,56.0,6.6,1.7,3.5,Medium
U02201,19,Female,Medium,Healthy,25.1,167.0,2.2,5.4,8722,1547,70.0,6.2,1.1,4.4,Low
U02202,54,Female,High,Unhealthy,35.8,252.0,2.1,11.6,14395,2020,70.0,6.6,1.7,3.7,Medium
U02203,22,Female,Medium,Unhealthy,26.2,616.0,2.2,9.5,6143,1074,78.0,5.0,0.9,1.4,Medium
U02204,55,Male,Medium,Healthy,27.6,0.0,3.5,6.8,9803,1984,62.0,7.1,2.2,4.0,Low
U02205,62,Female,High,Average,26.8,20.0,1.2,8.6,13164,1633,64.0,6.7,1.8,3.6,Low
U02206,58,Female,High,Average,23.9,395.0,2.1,11.0,9770,1594,68.0,6.4,1.8,3.6,Medium
U02207,64,Female,Low,Average,30.2,0.0,2.2,7.4,2673,1871,78.0,8.0,1.6,4.6,Low
U02208,31,Female,High,Average,23.8,201.0,2.3,8.0,16050,1732,55.0,8.4,2.3,6.4,Low
U02209,56,Female,Medium,Average,29.2,127.0,2.7,5.7,9432,1745,64.0,6.7,2.0,4.7,Low
U02210,42,Female,Medium,Unhealthy,23.7,103.0,1.4,6.7,2637,1429,74.0,7.7,1.6,4.7,Low
U02211,37,Male,Medium,Unhealthy,21.2,,3.3,8.8,7816,1643,59.0,7.9,2.7,5.1,Medium
U02212,19,Male,Medium,Average,26.5,150.0,3.2,6.5,5414,1710,68.0,6.1,1.4,3.7,Low
U02213,56,Male,Low,Average,20.6,358.0,3.0,5.7,4593,1507,68.0,5.3,1.2,3.9,Medium
U02214,23,Male,Medium,Average,27.1,399.0,2.3,9.9,9176,1260,71.0,5.1,1.2,2.5,Medium
U02215,34,Female,Medium,Average,20.2,263.0,1.9,8.2,5852,1328,65.0,6.6,2.2,3.6,Low
U02216,42,Male,Low,Average,23.7,164.0,2.2,5.8,4014,1602,69.0,5.3,1.1,3.4,Medium
U02217,45,Male,Medium,Healthy,19.3,238.0,2.5,11.4,9672,1441,56.0,7.3,2.0,4.4,Medium
U02218,19,Other,High,Healthy,36.3,320.0,3.0,12.3,17070,2469,67.0,4.8,1.0,2.0,Medium
U02219,52,Male,Medium,Healthy,18.4,350.0,2.4,9.5,6309,927,64.0,6.3,1.9,3.5,Medium
U02220,54,Male,Medium,Unhealthy,25.0,255.0,2.8,4.0,10157,1509,59.0,7.3,2.5,6.5,Low
U02221,22,Male,High,Average,29.6,429.0,2.2,8.0,14773,2370,67.0,7.4,2.6,4.1,Medium
U02222,18,Male,Medium,Healthy,29.1,107.0,2.7,8.5,7013,1728,75.0,7.8,1.4,4.2,Low
U02223,57,Female,Low,Average,28.4,370.0,2.3,3.0,3864,1448,81.0,8.3,2.6,6.2,Low
U02224,29,Female,Medium,Healthy,23.7,305.0,2.7,10.0,9600,1258,67.0,6.7,1.9,3.7,Medium
U02225,53,Female,Low,Healthy,30.4,108.0,1.1,7.5,5174,1820,80.0,6.5,2.0,4.1,Low
U02226,62,Male,Medium,Average,28.7,234.0,2.9,9.8,9815,1666,71.0,6.7,1.5,3.4,Medium
U02227,40,Female,High,Average,25.8,245.0,2.9,6.2,11982,1762,61.0,7.7,1.7,4.9,Low
U02228,64,Male,Medium,Healthy,26.0,178.0,2.9,8.2,8448,1983,65.0,7.0,1.7,4.1,Low
U02229,48,Male,Medium,Average,23.8,177.0,1.7,8.3,7520,1650,66.0,6.4,2.2,4.2,Medium
U02230,28,Male,Medium,Average,21.4,0.0,1.9,7.5,8424,1668,54.0,8.2,1.5,4.2,Low
U02231,27,Male,Low,Average,29.9,96.0,1.8,8.2,3239,1653,85.0,6.6,2.2,4.4,Medium
U02232,20,Male,Medium,Average,30.2,164.0,2.8,6.7,11174,2099,67.0,6.9,1.8,3.4,Low
U02233,31,Male,Medium,Average,21.5,114.0,3.0,4.0,7963,1659,65.0,6.7,1.9,4.9,Medium
U02234,33,Other,Low,Average,24.4,71.0,1.9,2.0,3791,1205,69.0,8.4,1.4,6.7,Medium
U02235,27,Male,High,Average,24.4,359.0,3.6,5.5,15332,1825,58.0,9.0,2.8,6.1,Low
U02236,46,Male,Low,Unhealthy,24.9,184.0,3.5,9.0,5663,1333,69.0,7.7,1.3,4.0,Medium
U02237,27,Male,High,Unhealthy,25.3,525.0,2.6,4.4,14135,1708,68.0,6.2,1.8,4.6,Low
U02238,29,Female,Medium,Average,28.8,233.0,2.8,9.7,7375,1705,80.0,5.9,1.6,3.3,Low
U02239,47,Male,Medium,Average,22.0,356.0,1.2,10.5,9780,1300,59.0,5.0,1.7,3.7,Medium
U02240,58,Female,Low,Average,21.6,168.0,2.1,8.2,6612,1270,63.0,7.1,2.3,5.0,Medium
U02241,18,Female,Medium,Unhealthy,29.9,100.0,1.5,6.6,10841,2065,67.0,7.5,1.7,4.4,Low
U02242,22,Male,High,Unhealthy,23.1,239.0,1.8,9.6,11048,1577,55.0,6.5,2.2,3.4,Low
U02243,37,Male,Medium,Average,19.9,,2.9,9.9,9545,1221,60.0,5.8,1.0,2.9,Medium
U02244,25,Male,High,Healthy,23.1,186.0,3.1,6.4,13789,1863,57.0,5.9,1.2,3.5,Low
U02245,60,Female,Medium,Average,23.7,267.0,3.1,7.2,10547,1423,61.0,6.6,2.2,4.5,High
U02246,29,Male,High,Average,31.2,238.0,2.7,5.0,19500,2119,58.0,7.0,1.8,5.1,Low
U02247,18,Male,High,Unhealthy,28.7,185.0,2.9,7.7,6879,1950,74.0,6.8,1.4,4.7,Low
U02248,37,Male,Medium,Average,29.6,192.0,1.2,2.0,8027,1970,70.0,9.3,1.7,5.8,Low
U02249,45,Female,Medium,Healthy,28.3,50.0,1.5,6.3,7086,1630,66.0,7.8,1.8,4.0,Medium
U02250,60,Male,High,Unhealthy,28.8,198.0,2.3,4.9,11867,2293,62.0,7.6,2.5,4.7,Medium
U02251,54,Male,Low,Healthy,22.2,297.0,3.0,6.8,2615,1101,66.0,6.9,2.3,4.2,Medium
U02252,64,Female,High,Average,24.2,244.0,2.1,5.0,12659,1852,61.0,7.1,1.9,5.1,Low
U02253,54,Female,Medium,Average,21.0,227.0,1.4,2.2,7421,1030,63.0,8.1,1.4,4.3,Low
U02254,29,Female,Medium,Average,24.2,308.0,1.9,5.4,7298,1298,72.0,6.6,1.6,4.2,Medium
U02255,54,Male,Low,Average,27.7,229.0,1.8,5.8,1000,1630,83.0,6.1,1.6,3.3,Medium
U02256,66,Female,Medium,Average,25.5,202.0,1.1,9.7,8256,1889,67.0,7.9,2.4,4.5,Low
U02257,66,Female,Medium,Healthy,30.2,310.0,4.3,5.4,10110,1884,73.0,6.2,2.1,4.1,Low
U02258,61,Male,High,Average,20.4,220.0,3.5,4.9,12326,1968,50.0,9.2,3.2,5.3,Low
U02259,45,Female,Medium,Average,27.0,164.0,0.9,4.0,4716,1800,74.0,8.0,1.9,5.5,Low
U02260,64,Male,Low,Unhealthy,20.0,270.0,1.0,9.9,4142,1026,67.0,7.0,2.3,3.6,Medium
U02261,32,Female,High,Average,25.4,194.0,1.9,6.4,17182,1881,51.0,6.7,2.1,4.5,Medium
U02262,23,Male,Medium,Average,28.0,157.0,1.3,7.7,8313,1455,67.0,8.1,2.2,5.8,Medium
U02263,61,Female,High,Average,24.1,,4.4,3.1,11818,1589,62.0,9.7,2.6,6.0,Low
U02264,37,Male,Medium,Healthy,27.2,225.0,1.9,2.6,5901,1643,71.0,6.5,2.3,5.2,Low
U02265,67,Female,Medium,Healthy,21.2,,2.8,4.7,9412,1444,56.0,7.4,1.7,4.3,Low
U02266,31,Male,Medium,Average,,249.0,2.1,11.1,7536,1222,62.0,5.6,1.3,1.9,Medium
U02267,19,Female,Medium,Average,27.2,476.0,1.6,4.3,6961,1837,75.0,6.4,1.6,5.0,Low
U02268,26,Female,Low,Average,32.0,53.0,3.3,5.4,3089,1756,80.0,7.2,2.1,4.8,Medium
U02269,54,Male,Low,Healthy,21.0,124.0,3.0,7.0,4329,1360,65.0,8.1,2.1,5.1,Low
U02270,37,Female,High,Unhealthy,29.9,617.0,2.5,5.4,14350,2158,75.0,5.6,1.5,3.0,Medium
U02271,43,Other,Medium,Unhealthy,25.2,76.0,4.4,8.2,8108,1641,65.0,7.6,1.7,3.9,Medium
U02272,46,Male,High,Average,19.7,392.0,2.7,4.9,11105,1613,54.0,7.8,1.3,4.4,Low
U02273,18,Male,Low,Average,20.5,165.0,2.1,4.2,2461,1283,71.0,6.5,1.8,4.4,Medium
U02274,52,Female,High,Average,25.1,209.0,4.0,13.8,12047,1511,59.0,6.6,1.8,3.5,Medium
U02275,23,Male,Medium,Unhealthy,23.4,180.0,2.8,4.7,8580,1876,62.0,6.7,1.4,4.4,Low
U02276,54,Male,Medium,Healthy,19.7,263.0,3.8,9.0,9099,1373,59.0,6.6,1.8,3.5,Medium
U02277,22,Male,Medium,Average,18.2,0.0,2.5,4.6,10933,1157,57.0,9.0,2.5,5.5,Low
U02278,50,Male,High,Average,21.6,227.0,0.5,3.1,11489,1526,59.0,7.0,1.6,4.5,Low
U02279,66,Male,Medium,Average,25.8,139.0,1.3,6.8,9451,1720,70.0,7.2,2.1,4.4,Medium
U02280,68,Male,Medium,Healthy,25.0,0.0,3.4,3.6,4560,1549,68.0,6.9,1.8,4.4,Low
U02281,31,Female,Low,Healthy,23.0,368.0,2.0,6.0,4525,1523,75.0,7.2,1.2,4.0,Medium
U02282,29,Female,Medium,Unhealthy,25.8,0.0,2.7,5.0,4975,1642,73.0,7.7,1.9,5.5,Low
U02283,59,Male,High,Healthy,29.2,522.0,3.4,10.1,10323,2240,77.0,6.9,2.2,3.7,Medium
U02284,37,Female,Low,Average,26.6,292.0,2.6,3.1,5129,1556,76.0,6.7,2.0,4.3,Medium
U02285,67,Female,Medium,Average,24.5,0.0,1.8,8.7,8305,1525,57.0,6.2,1.1,3.4,Medium
U02286,41,Female,Low,Average,28.7,400.0,2.5,7.7,3524,1282,79.0,5.2,1.8,3.0,Medium
U02287,60,Male,High,Average,21.2,87.0,2.6,6.4,9818,1646,58.0,7.7,1.5,4.4,Low
U02288,51,Male,High,Unhealthy,24.1,94.0,2.2,5.1,15107,1931,56.0,8.2,1.8,4.4,Low
U02289,42,Female,Medium,Average,24.2,0.0,1.4,7.4,8173,1423,61.0,7.5,1.4,4.2,Low
U02290,67,Female,Low,Average,20.1,70.0,2.2,7.6,5085,1256,64.0,7.6,2.2,4.5,Medium
U02291,46,Female,Medium,Average,23.3,88.0,2.4,8.0,4526,1344,65.0,6.5,1.7,3.4,Low
U02292,56,Female,Low,Average,17.5,322.0,1.3,6.3,4930,1107,63.0,6.6,1.7,3.8,Medium
U02293,48,Male,Medium,Average,,375.0,1.8,4.1,6915,1851,82.0,5.0,1.4,3.4,Medium
U02294,64,Female,Low,Unhealthy,,13.0,1.9,9.2,4436,1265,64.0,6.9,1.8,4.8,Low
U02295,60,Male,Medium,Average,31.3,240.0,1.0,7.0,7874,1576,74.0,8.2,1.8,4.6,Medium
U02296,67,Male,Low,Average,25.2,0.0,2.6,5.5,2723,1287,69.0,7.6,2.5,6.0,Low
U02297,40,Female,Low,Average,27.3,241.0,2.7,4.5,3382,1561,73.0,8.7,2.3,5.8,Low
U02298,61,Male,Low,Average,23.0,524.0,2.1,9.3,2684,1116,78.0,6.4,1.9,3.1,High
U02299,55,Male,Medium,Healthy,25.8,0.0,1.4,10.5,6949,1645,61.0,7.7,1.4,4.0,Low
U02300,37,Female,Medium,Healthy,27.6,47.0,2.8,8.4,6181,2040,68.0,7.6,1.7,4.4,Low
U02301,40,Male,Low,Average,27.7,309.0,2.9,8.6,4602,1338,77.0,7.2,2.2,4.9,High
U02302,62,Other,Medium,Average,28.1,326.0,2.6,9.9,6280,1289,80.0,6.6,1.4,3.2,Low
U02303,69,Other,High,Average,23.5,58.0,2.5,6.1,15673,2043,50.0,8.4,2.5,5.9,Low
U02304,33,Female,Low,Unhealthy,23.1,421.0,3.0,12.3,8898,1929,69.0,5.5,1.4,3.0,Medium
U02305,67,Male,High,Average,18.6,77.0,2.4,4.4,13229,1533,50.0,9.0,2.8,5.4,Low
U02306,59,Male,Medium,Healthy,27.1,451.0,1.8,6.4,4835,1549,76.0,7.7,2.3,4.3,Low
U02307,25,Male,Low,Average,29.3,270.0,2.4,5.1,7156,1622,75.0,7.3,1.5,3.6,Low
U02308,67,Male,Medium,Average,31.5,390.0,2.2,7.2,8698,2030,73.0,6.2,1.1,3.9,Low
U02309,38,Male,Medium,Average,26.2,255.0,2.4,11.3,7739,1616,70.0,5.3,1.2,1.8,Medium
U02310,18,Other,Medium,Average,,298.0,3.2,6.4,7251,1554,65.0,7.1,1.4,4.7,Low
U02311,25,Male,Low,Healthy,18.2,306.0,1.5,8.1,2423,664,71.0,6.5,1.4,4.3,Low
U02312,46,Female,High,Healthy,29.2,371.0,2.6,2.0,12984,2044,65.0,7.1,1.2,5.7,Low
U02313,49,Male,Medium,Healthy,17.8,195.0,1.5,8.1,6440,980,53.0,6.0,1.4,3.7,Low
U02314,55,Female,Medium,Healthy,23.6,65.0,1.8,9.5,6458,1627,63.0,6.0,1.7,3.8,Low
U02315,22,Female,Low,Average,24.1,188.0,3.8,7.3,4878,1171,72.0,6.9,1.5,3.9,Medium
U02316,64,Male,Low,Unhealthy,24.7,99.0,2.9,4.3,5456,1579,68.0,,2.2,4.4,Low
U02317,39,Male,Medium,Average,25.1,109.0,2.6,4.0,7548,1440,64.0,7.8,2.2,4.7,Low
U02318,64,Female,Medium,Unhealthy,25.6,448.0,1.2,5.6,9004,1553,74.0,9.1,1.5,5.0,Medium
U02319,51,Female,Medium,Average,17.5,293.0,2.3,4.0,12191,1532,52.0,7.6,2.4,5.5,Low
U02320,18,Female,Medium,Average,25.1,286.0,0.8,10.9,6318,1348,73.0,7.2,1.2,3.2,Medium
